narration_id,source_type,source,country_family,event_id,match,date,seq,minute_raw,minute_num,text,flag_foul,flag_card,flag_goal,flag_var,flag_penalty,flag_sub,flag_severity
bbc_760517_68,media_mbm,bbc,UK,760517,ESP-ARG Final,2026-07-19,68,,,"Their understated coach Luis de la Fuente has led them with commendable calm, guiding them when they beat England in Berlin to win the Euro 2024 final, and his team had to show that composure in the face of provocation from Argentina.",0,0,0,0,0,0,0
bbc_760517_69,media_mbm,bbc,UK,760517,ESP-ARG Final,2026-07-19,69,,,"Spain had the numerical advantage after Fernandez's dismissal, and were rarely troubled in defence, while the introduction of Williams as substitute gave them real cutting edge.",0,0,0,0,0,0,0
bbc_760517_70,media_mbm,bbc,UK,760517,ESP-ARG Final,2026-07-19,70,,,Argentina analysis: Messi's sad farewell?,0,0,0,0,0,0,0
bbc_760517_71,media_mbm,bbc,UK,760517,ESP-ARG Final,2026-07-19,71,,,"If this was to be the great Lionel Messi's final World Cup game, it ended in the bitter disappointment of the holders losing their crown, and with Argentina's icon unable to influence events.",0,0,0,0,0,0,0
bbc_760517_72,media_mbm,bbc,UK,760517,ESP-ARG Final,2026-07-19,72,,,"The latest version of Messi, now 39, plays much of the game at walking pace, but he has still scored eight goals in this World Cup and has been Argentina's leader and inspiration once more, especially in the semi-final win against England, where he created both goals in their 2-1 win.",0,0,1,0,0,0,0
bbc_760517_73,media_mbm,bbc,UK,760517,ESP-ARG Final,2026-07-19,73,,,"Here, he was well marshalled by Spain, having only one shot, which was not on target, and was kept well away from dangerous area.",0,0,0,0,0,0,0
bbc_760517_74,media_mbm,bbc,UK,760517,ESP-ARG Final,2026-07-19,74,,,"Messi was not helped by Argentina's approach, as they seemed intent on reducing Spain to frustration, instead of concentrating on the quality they can actually produce.",0,0,0,0,0,0,0
bbc_760517_75,media_mbm,bbc,UK,760517,ESP-ARG Final,2026-07-19,75,,,"Argentina produced plenty of thrills along the way as they tried to retain the World Cup, but they can have no complaints about Spain's victory.",0,0,0,0,0,0,0
bbc_760517_76,media_mbm,bbc,UK,760517,ESP-ARG Final,2026-07-19,76,,,"After the opportunity to rate players has closed, the score displayed represents the average from all the submissions by BBC Sport users.",0,0,1,0,0,0,0
bbc_760517_77,media_mbm,bbc,UK,760517,ESP-ARG Final,2026-07-19,77,,,FIFA World Cup Scores & Fixtures,0,0,1,0,0,0,0
bbc_760517_78,media_mbm,bbc,UK,760517,ESP-ARG Final,2026-07-19,78,,,"Spain 1 , Argentina 0 After extra time",0,0,0,0,0,0,0
bbc_760517_79,media_mbm,bbc,UK,760517,ESP-ARG Final,2026-07-19,79,99.0,99.0,", substituted for Eric García at 99 minutes",0,0,0,0,0,0,0
bbc_760517_80,media_mbm,bbc,UK,760517,ESP-ARG Final,2026-07-19,80,62.0,62.0,", substituted for Pedri at 62 minutes",0,0,0,0,0,0,0
bbc_760517_81,media_mbm,bbc,UK,760517,ESP-ARG Final,2026-07-19,81,99.0,99.0,", substituted for Martín Zubimendi at 99 minutes",0,0,0,0,0,0,0
bbc_760517_82,media_mbm,bbc,UK,760517,ESP-ARG Final,2026-07-19,82,75.0,75.0,", substituted for Nico Williams at 75 minutes",0,0,0,0,0,0,0
bbc_760517_83,media_mbm,bbc,UK,760517,ESP-ARG Final,2026-07-19,83,75.0,75.0,", substituted for Mikel Merino at 75 minutes",0,0,0,0,0,0,0
bbc_760517_84,media_mbm,bbc,UK,760517,ESP-ARG Final,2026-07-19,84,62.0,62.0,", substituted for Ferran Torres at 62 minutes",0,0,0,0,0,0,0
bbc_760517_85,media_mbm,bbc,UK,760517,ESP-ARG Final,2026-07-19,85,44.0,44.0,", substituted for N. Otamendi at 44 minutes",0,0,0,0,0,0,0
bbc_760517_86,media_mbm,bbc,UK,760517,ESP-ARG Final,2026-07-19,86,90.0,90.0,", Yellow Card at 90 minutes plus 2",0,1,0,0,0,0,0
bbc_760517_87,media_mbm,bbc,UK,760517,ESP-ARG Final,2026-07-19,87,70.0,70.0,", substituted for F. Medina at 70 minutes",0,0,0,0,0,0,0
bbc_760517_88,media_mbm,bbc,UK,760517,ESP-ARG Final,2026-07-19,88,58.0,58.0,", substituted for N. Molina at 58 minutes",0,0,0,0,0,0,0
bbc_760517_89,media_mbm,bbc,UK,760517,ESP-ARG Final,2026-07-19,89,46.0,46.0,", substituted for L. Paredes at 46 minutes",0,0,0,0,0,0,0
bbc_760517_90,media_mbm,bbc,UK,760517,ESP-ARG Final,2026-07-19,90,111.0,111.0,", Yellow Card at 111 minutes extra time",0,1,0,0,0,0,0
bbc_760517_91,media_mbm,bbc,UK,760517,ESP-ARG Final,2026-07-19,91,90.0,90.0,", Two Yellow Cards at 90 minutes plus 3",0,1,0,0,0,0,0
bbc_760517_92,media_mbm,bbc,UK,760517,ESP-ARG Final,2026-07-19,92,70.0,70.0,", substituted for G. Simeone at 70 minutes",0,0,0,0,0,0,0
bbc_760517_93,media_mbm,bbc,UK,760517,ESP-ARG Final,2026-07-19,93,102.0,102.0,", substituted for M. Senesi at 102 minutes",0,0,0,0,0,0,0
bbc_760517_94,media_mbm,bbc,UK,760517,ESP-ARG Final,2026-07-19,94,99.0,99.0,", substituted for Eric García at 99 minutes",0,0,0,0,0,0,0
bbc_760517_95,media_mbm,bbc,UK,760517,ESP-ARG Final,2026-07-19,95,62.0,62.0,", substituted for Pedri at 62 minutes",0,0,0,0,0,0,0
bbc_760517_96,media_mbm,bbc,UK,760517,ESP-ARG Final,2026-07-19,96,99.0,99.0,", substituted for Martín Zubimendi at 99 minutes",0,0,0,0,0,0,0
bbc_760517_97,media_mbm,bbc,UK,760517,ESP-ARG Final,2026-07-19,97,75.0,75.0,", substituted for Nico Williams at 75 minutes",0,0,0,0,0,0,0
bbc_760517_98,media_mbm,bbc,UK,760517,ESP-ARG Final,2026-07-19,98,75.0,75.0,", substituted for Mikel Merino at 75 minutes",0,0,0,0,0,0,0
bbc_760517_99,media_mbm,bbc,UK,760517,ESP-ARG Final,2026-07-19,99,62.0,62.0,", substituted for Ferran Torres at 62 minutes",0,0,0,0,0,0,0
bbc_760517_100,media_mbm,bbc,UK,760517,ESP-ARG Final,2026-07-19,100,44.0,44.0,", substituted for N. Otamendi at 44 minutes",0,0,0,0,0,0,0
bbc_760517_101,media_mbm,bbc,UK,760517,ESP-ARG Final,2026-07-19,101,90.0,90.0,", Yellow Card at 90 minutes plus 2",0,1,0,0,0,0,0
bbc_760517_102,media_mbm,bbc,UK,760517,ESP-ARG Final,2026-07-19,102,70.0,70.0,", substituted for F. Medina at 70 minutes",0,0,0,0,0,0,0
bbc_760517_103,media_mbm,bbc,UK,760517,ESP-ARG Final,2026-07-19,103,58.0,58.0,", substituted for N. Molina at 58 minutes",0,0,0,0,0,0,0
bbc_760517_104,media_mbm,bbc,UK,760517,ESP-ARG Final,2026-07-19,104,46.0,46.0,", substituted for L. Paredes at 46 minutes",0,0,0,0,0,0,0
bbc_760517_105,media_mbm,bbc,UK,760517,ESP-ARG Final,2026-07-19,105,111.0,111.0,", Yellow Card at 111 minutes extra time",0,1,0,0,0,0,0
bbc_760517_106,media_mbm,bbc,UK,760517,ESP-ARG Final,2026-07-19,106,90.0,90.0,", Two Yellow Cards at 90 minutes plus 3",0,1,0,0,0,0,0
bbc_760517_107,media_mbm,bbc,UK,760517,ESP-ARG Final,2026-07-19,107,70.0,70.0,", substituted for G. Simeone at 70 minutes",0,0,0,0,0,0,0
bbc_760517_108,media_mbm,bbc,UK,760517,ESP-ARG Final,2026-07-19,108,102.0,102.0,", substituted for M. Senesi at 102 minutes",0,0,0,0,0,0,0
bbc_760517_109,media_mbm,bbc,UK,760517,ESP-ARG Final,2026-07-19,109,,,"Match momentum measures the swing of the match by comparing each team’s threat to see who is more likely to score within that minute. The momentum value is the difference between each team’s most dangerous moment, or team threat, in that minute.",0,0,1,0,0,0,0
bbc_760517_110,media_mbm,bbc,UK,760517,ESP-ARG Final,2026-07-19,110,,,"Match momentum measures the swing of the match by comparing each team’s threat to see who is more likely to score within that minute. The momentum value is the difference between each team’s most dangerous moment, or team threat, in that minute.",0,0,1,0,0,0,0
bbc_760517_111,media_mbm,bbc,UK,760517,ESP-ARG Final,2026-07-19,111,,,"Spain 6 , Argentina 1 on the 27th of March 2018",0,0,0,0,0,0,0
bbc_760517_112,media_mbm,bbc,UK,760517,ESP-ARG Final,2026-07-19,112,,,"Argentina 4 , Spain 1 on the 7th of September 2010",0,0,0,0,0,0,0
bbc_760517_113,media_mbm,bbc,UK,760517,ESP-ARG Final,2026-07-19,113,,,"Spain 2 , Argentina 1 on the 14th of November 2009",0,0,0,0,0,0,0
